Latitude,Longitude,FacilityName,Street,City,County,State,ZIPCode,ParentName,StandardizedParentCompany,NAICS1
33.74391,-84.56798,UNIVERSAL BLUEPRINT PAPER CO,5780 TULANE DR SW,ATLANTA,FULTON,GA,30336,SOUTHWESTERN REPROGRAPHICS INC,,325992
32.49556,-84.88621,EASTMAN KODAK CO,1 POLYCHROME PARK,COLUMBUS,MUSCOGEE,GA,31907,EASTMAN KODAK CO,EASTMAN KODAK CO,325992
30.24871,-81.57992,SOURCEONE HEALTHCARE TECHNOLOGIES INC,7018 AC SKINNER PKWY STE,JACKSONVILLE,DUVAL,FL,32256,PLATINUM EQUITY,,325992
39.86736,-82.94155,DIETZGEN CORP,2400 MCGAW RD,OBETZ,FRANKLIN,OH,43207,DIETZGEN CORP,,325992
41.389474,-81.845777,HUNT IMAGING L.L.C.,210 SHELDON RD,BEREA,CUYAHOGA,OH,44017,NA,,325992
39.26161,-84.45639,SOURCEONE HEALTHCARE TECHNOLOGIES INC,925 REDNA TERRACE,CINCINNATI,HAMILTON,OH,45215,PLATINUM EQUITY,,325992
39.71769,-84.11132,EASTMAN KODAK CO,3100 RESEARCH BLVD,DAYTON,MONTGOMERY,OH,45420,EASTMAN KODAK CO,,325992
43.3281,-88.39193,"ANACOMP INC, MICROIMAGE DISPLAY MFG",857 W STATE ST,HARTFORD,WASHINGTON,WI,53027,ANACOMP INC,,325992
43.71833,-98.00744,TOSHIBA AMERICA BUSINESS SOLUTIONS INC TONER PRODUCTS DIV,901 N FOSTER ST,MITCHELL,DAVISON,SD,57301,TOSHIBA AMERICA BUSINESS SOLUTIONS INC,TOSHIBA AMERICA BUSINESS SOLUTIONS INC,325992
41.999543,-87.970728,WEBER-VALENTINE MICHIGAN LLC,1099 E MORSE AVE,ELK GROVE VILLAGE,COOK,IL,60007,PRIMELINE REPROGRAPHICS INC,,325992
42.100327,-88.028673,FUJIFILM HUNT CHEMICALS USA INC,900 CARNEGIE ST,ROLLING MEADOWS,COOK,IL,60008,FUJIFILM HOLDINGS AMERICA CORP,FUJIFILM HOLDINGS AMERICA CORP,325992
42.050013,-87.906533,TELEDYNE POST,700 N W HWY,DES PLAINES,COOK,IL,60016,ALLEGHENY TELEDYNE INC,,325992
42.01916,-87.92717,DIETZGEN CORP,250 WILLE RD,DES PLAINES,COOK,IL,60018,NA,,325992
42.317724,-87.849165,PHOTO PREPCO INC,2325 DAVIS ST,NORTH CHICAGO,LAKE,IL,60064,NA,,325992
42.125833,-87.919852,TOMOEGAWA,742 GLENN AVE,WHEELING,COOK,IL,60090,TOMOEGAWA,,325992
37.71716,-97.33404,KREONITE INC,400 E 18TH ST,WICHITA,SEDGWICK,KS,67214,NA,,325992
41.217657,-96.124991,SOURCEONE HEALTHCARE TECHNOLOGIES INC.,13537 I CIR,OMAHA,DOUGLAS,NE,68137,MERRY X-RAY CORP,,325992
35.534106,-98.674266,KODAK,2720 E FRONTAGE RD,WEATHERFORD,CUSTER,OK,73096,EASTMAN KODAK CO,EASTMAN KODAK CO,325992
35.53834,-98.69621,MIRACLON CORP,2720 SOUTH FRONTAGE ROAD,WEATHERFORD,CUSTER,OK,73096,MIRACLON CORP,MIRACLON CORP,325992
35.46224,-97.4548,SOURCEONE HEALTHCARE TECHNOLOGIES INC,325 SCOTT ST,DEL CITY,OKLAHOMA,OK,73115,PLATINUM EQUITY,,325992
35.468294,-97.71953,XEROX CORP OKLAHOMA CITY,100 N MUSTANG RD,YUKON,CANADIAN,OK,73099,XEROX CORP,XEROX CORP,325992
36.732694,-95.895599,ALTA PHOTOGRAPHIC INC,1421 INTERNATIONAL DR,BARTLESVILLE,WASHINGTON,OK,74006,NA,,325992
32.77726,-97.04923,DIETZGEN CORP,1002 AVE N,GRAND PRAIRIE,TARRANT,TX,75050,DIETZGEN CORP,,325992
32.79271,-96.77828,SOURCEONE HEALTHCARE TECHNOLOGIES INC,3910 GASTON AVE,DALLAS,DALLAS,TX,75246,PLATINUM EQUITY,,325992
32.74094,-97.32502,UNIVERSAL BLUEPRINT PAPER CO,318 BRYAN AVE,FORT WORTH,TARRANT,TX,76104,SOUTHWESTERN REPROGRAPHICS INC,,325992
40.092803,-105.20098,LEXMARK INTERNATIONAL INC,6555 MONARCH RD,LONGMONT,BOULDER,CO,80503,NA,NA,325992
40.45839,-104.87419,CARESTREAM HEALTH COLORADO,2000 HOWARD SMITH AVE W C42,WINDSOR,WELD,CO,80550,CARESTREAM HEALTH INC,CARESTREAM HEALTH INC,325992
40.4652,-104.87035,KODAK ALARIS COLORADO,9952 EASTMAN PARK DR,WINDSOR,WELD,CO,80551,KODAK ALARIS INC,KODAK ALARIS INC,325992
33.91069,-118.28274,CLAYTON CHEMICAL CO,13310 S FIGUEROA ST,LOS ANGELES,LOS ANGELES,CA,90061,MOLECULAR GPS TECHNOLOGIES,,325992
33.8894,-118.27289,DIETZGEN LLC,235 E 157TH ST,GARDENA,LOS ANGELES,CA,90248,NA,,325992
33.90616,-118.3135,AZON CORP,13771 S GRAMERCY PL,GARDENA,LOS ANGELES,CA,90249,AZON CORP,,325992
33.8841,-118.02239,DIETZGEN CORP,16233 S HERON AVE,LA MIRADA,LOS ANGELES,CA,90638,NA,,325992
34.242729,-118.577474,LASER IMAGING INTERNATIONAL,20364 PLUMMER ST,CHATSWORTH,LOS ANGELES,CA,91311,NA,,325992
34.24402,-118.58857,PRINTING TECHNOLOGY INC,9530 DE SOTO AVE,CHATSWORTH,LOS ANGELES,CA,91311,NA,,325992
34.21896,-118.4837,MSE TECHNOLOGIES LLC,8201 WOODLEY AVENUE,VAN NUYS,LOS ANGELES,CA,91406,CLOVER TECHNOLOGIES GROUP LLC,CLOVER TECHNOLOGIES GROUP LLC,325992
34.157541,-118.313586,PHOTO-SONICS INC,820 S MARIPOSA ST,BURBANK,LOS ANGELES,CA,91506,PHOTO-SONICS INC,,325992
32.91161,-117.23132,ALTA PHOTOGRAPHIC INC,11526-F SORRENTO VALLEY RD,SAN DIEGO,SAN DIEGO,CA,92121,NA,,325992
33.71197,-117.80879,SOURCEONE HEALTHCARE TECHNOLOGIES INC,2741 DOW AVE,TUSTIN,ORANGE,CA,92780,PLATINUM EQUITY,,325992
37.38091,-121.94064,DIETZGEN CORP,3185 DE LA CRUZ BLVD,SANTA CLARA,SANTA CLARA,CA,95054,DIETZGEN CORP,,325992
42.434925,-122.882038,CARESTREAM HEALTH INC,8124 PACIFIC AVE,WHITE CITY,JACKSON,OR,97503,NA,CARESTREAM HEALTH INC,325992
47.51151,-122.28155,DIETZGEN CORP,9875 40TH AVE S,SEATTLE,KING,WA,98118,NA,,325992
48.392914,-122.329309,HALLMARK REFINING CORP,1016 DALE LN,MOUNT VERNON,SKAGIT,WA,98273,NA,NA,325992
17.97916,-65.925,FLOR-QUIM INC,STATE RD NO3 KM111 BO GUARDARRAYA,PATILLAS,PATILLAS MUNICIPIO,PR,723,FIRMENICH INC,,325998
18.40434,-66.199222,PPM CHEMICAL CORP OF PR,RD #2 KM 164,TOA BAJA,TOA BAJA MUNICIPIO,PR,949,NA,,325998
18.433861,-66.149611,WATER TREATMENT SPECIALIST INC,"PR RD 869, KM 2.0 BO PALMAS INDUSTRIAL PARK",CATANO,CATANO MUNICIPIO,PR,962,NA,NA,325998
18.410674,-66.233806,DAREX DE PUERTO RICO INC.,#2 HWY KM20.5,TOA BAJA,TOA BAJA MUNICIPIO,PR,949,WR GRACE & CO,,325998
42.096304,-72.618162,CYALUME TECHNOLOGIES INC,96 WINDSOR ST,WEST SPRINGFIELD,HAMPDEN,MA,1089,NA,NA,325998
42.14881,-72.53181,IONICS ELITE CHEMICALS SPRINGFIELD PLANT,270 ROCUS ST,SPRINGFIELD,HAMPDEN,MA,1104,IONICS INC,,325998
42.10985,-72.56132,LUSTER-ON PRODUCTS INC,54 WALTHAM AVE,SPRINGFIELD,HAMPDEN,MA,1109,NA,NA,325998
42.16056,-72.50445,DUBOIS CHEMICALS INDIAN ORCHARD,107 FRONT ST,INDIAN ORCHARD,HAMPDEN,MA,1151,DUBOIS CHEMICALS INC,DUBOIS CHEMICALS INC,325998
42.531387,-71.70778,CAMCO MANUFACTURING INC,165 PIONEER DR,LEOMINSTER,WORCESTER,MA,1453,CAMCO MANUFACTURING INC,CAMCO MANUFACTURING INC,325998
42.53146,-71.73497,SOUTHWIN LTD,272 NASHUA ST,LEOMINSTER,WORCESTER,MA,1453,NA,HIGHLINE AFTERMARKET ACQUISITION LTD,325998
42.45055,-71.427781,WR GRACE & CO CONN GRACE CONSTRUCTION PRODUCTS DIV,50 INDEPENDENCE RD,ACTON,MIDDLESEX,MA,1720,WR GRACE & CO,,325998
42.331661,-71.591577,ROHM & HAAS ELECTRONIC MATERIALS LLC,455 FOREST ST,MARLBOROUGH,MIDDLESEX,MA,1752,DUPONT DE NEMOURS INC,DUPONT DE NEMOURS INC,325998
42.518719,-70.957895,STAHL PC DIOLS,13 CORWIN ST,PEABODY,ESSEX,MA,1960,STAHL INTERNATIONAL BV,STAHL INTERNATIONAL BV,325998
42.521667,-70.939444,ROUSSELOT PEABODY INC,227 WASHINGTON STREET,PEABODY,ESSEX,MA,1960,DARLING INGREDIENTS INC,DARLING INGREDIENTS INC,325998
42.395614,-71.146817,DODGE CO,165 CAMBRIDGE PARK DR,CAMBRIDGE,MIDDLESEX,MA,2140,NA,DODGE CO,325998
42.39564,-71.02566,MARSON CORP MARVEL CORP,130 CRESCENT AVE,CHELSEA,SUFFOLK,MA,2150,MARCLIFF CORP,,325998
42.39772,-71.03705,WATER CHEMICALS INC,155 6TH ST,CHELSEA,SUFFOLK,MA,2150,NA,,325998
42.36548,-71.14778,BARCLAY WATER MGMT INC,150 COOLIDGE AVE,WATERTOWN,MIDDLESEX,MA,2127,BARCLAY WATER TREATMENT CO INC,,325998
42.485485,-71.099573,GEORGE MANN & CO INC,105 CENTRAL ST,STONEHAM,MIDDLESEX,MA,2180,NA,,325998
41.591667,-71.455556,FUJIFILM ELECTRONIC MATERIALS USA INC,80 CIRCUIT DR,NORTH KINGSTOWN,WASHINGTON,RI,2852,FUJIFILM HOLDINGS AMERICA CORP,FUJIFILM HOLDINGS AMERICA CORP,325998
41.448022,-71.497869,TECHNICAL INDUSTRIES INC,217 CHURCH ST,SOUTH KINGSTOWN,WASHINGTON,RI,2879,NA,NA,325998
41.775541,-71.425351,JOHN R HESS & CO INC,400 STATION ST,CRANSTON,PROVIDENCE,RI,2910,NA,NA,325998
41.791767,-71.445335,TECHNIC INC,1 SPECTACLE ST,CRANSTON,PROVIDENCE,RI,2910,TECHNIC INC,TECHNIC INC,325998
41.829209,-71.370281,FUJIFILM ELECTRONIC MATERIALS USA INC,200 MASSASOIT AVE,EAST PROVIDENCE,PROVIDENCE,RI,2914,FUJIFILM HOLDINGS AMERICA CORP,FUJIFILM HOLDINGS AMERICA CORP,325998
41.791667,-71.458333,"BERCEN, INC.",1381 CRANSTON ST,CRANSTON,PROVIDENCE,RI,2920,CRANSTON PRINT WORKS CO,,325998
42.91337,-71.42117,DEXTER CORP ELECTRONIC MATERIALS DIV,8 DELTA DR SUITE A,LONDONDERRY,ROCKINGHAM,NH,3053,DEXTER CORP,,325998
42.98263,-71.40659,"PRATTA ELECTRONIC MATERIAL, INC","111 ZACHARY RD, BUILDING #2 UNIT A",MANCHESTER,HILLSBOROUGH,NH,3109,NA,,325998
42.816743,-72.009125,D D BEAN & SONS CO,PETERBOROUGH RD RTE 202 N,JAFFREY,CHESHIRE,NH,3452,D D BEAN & SONS CO,,325998
41.868003,-72.433933,"MACDERMID INC, ROCKVILLE CT",210 EAST MAIN ST,ROCKVILLE,TOLLAND,CT,6066,MACDERMID INC,,325998
41.32119,-72.25578,THE EMBALMERS' SUPPLY CO,5 COLTON ROAD,EAST LYME,NEW LONDON,CT,6333,NA,NA,325998
41.553908,-72.787863,BRAND NU LABORATORIES INC,30  MAYNARD ST,MERIDEN,NEW HAVEN,CT,6450,NA,,325998
41.22437,-73.04346,MITCHELL BRADFORD INTERNATIONAL CORP,160 WAMPUS LN,MILFORD,NEW HAVEN,CT,6460,NA,,325998
41.25937,-73.00184,ENTHONE-OMI INC,193 MARSH HILL RD,ORANGE,NEW HAVEN,CT,6477,ASARCO INC,,325998
41.37724,-72.88096,BYK USA INC,33 STILES LN,NORTH HAVEN,NEW HAVEN,CT,6473,BYK USA INC,BYK USA INC,325998
41.16851,-73.15409,EMBALMERS' SUPPLY CO,1370 HONEYSPOT RD EXTENSION,STRATFORD,FAIRFIELD,CT,6615,NA,,325998
41.18667,-73.13969,FLOW POLYMERS INC.,1525 STRATFORD AVE,STRATFORD,FAIRFIELD,CT,6615,FLOW POLYMERS INC,,325998
41.2647,-72.9773,MACDERMID ENTHONE INC,350 FRONTAGE RD,WEST HAVEN,NEW HAVEN,CT,6516,ELEMENT SOLUTIONS INC,ELEMENT SOLUTIONS INC,325998
41.57735,-73.05641,MACDERMID INC,526 HUNTINGTON AVE ATTN: RICH NAVE,WATERBURY,NEW HAVEN,CT,6708,NA,,325998
41.69303,-73.02689,PHOENIX PRODUCTS COMPANY,55 CONTAINER DRIVE,TERRYVILLE,LITCHFIELD,CT,6786,NA,PHOENIX PRODUCTS CO,325998
41.36671,-73.41401,VANDERBILT CHEMICALS LLC,31 TAYLOR AVE,BETHEL,FAIRFIELD,CT,6801,RT VANDERBILT HOLDING CO INC,RT VANDERBILT HOLDING CO INC,325998
41.08687,-73.46029,CHARKIT CHEMICAL CORP,330 POST RD,DARIEN,FAIRFIELD,CT,6820,NA,,325998
41.07669,-73.46863,CHARKIT CHEMICAL CORP,9 OLD KINGS HWY SOUTH,DARIEN,FAIRFIELD,CT,6820,NA,,325998
41.043905,-73.527292,AMERICAN CYANAMID CO,205 MAGEE AVE,STAMFORD,FAIRFIELD,CT,6902,AMERICAN CYANAMID CO,,325998
41.07985,-73.51999,STAMFORD CORP I,62 VIADUCT RD,STAMFORD,FAIRFIELD,CT,6907,NA,,325998
40.83943,-74.18475,ULTRA ADDITIVES LLC,1455 BROAD ST SUITE 3,BLOOMFIELD,ESSEX,NJ,7003,MUNZING CHEMIE GMBH,MUNZING CHEMIE GMBH,325998
40.845282,-74.153703,GEORGE VINCENT INC,95 INDUSTRIAL AVE E,CLIFTON,PASSAIC,NJ,7012,NA,,325998
40.817083,-73.981278,OCTAGON PROCESS INC,596 RIVER RD,EDGEWATER,BERGEN,NJ,7020,NA,,325998
40.748537,-74.141064,ASHLAND INC-KEARNY NJ,1106 HARRISON AVE,KEARNY,HUDSON,NJ,7032,ASHLAND INC,,325998
40.76771,-74.13557,SPECTRA COLORS CORP,25 RIZZOLO RD,KEARNY,HUDSON,NJ,7032,NA,,325998
40.93537,-74.311028,UNGERER & CO,4 BRIDGEWATER LN,LINCOLN PARK,MORRIS,NJ,7035,NA,,325998
40.64143,-74.21464,ETO STERILIZATION,2500 BRUNSWICK AVE,LINDEN,UNION,NJ,7036,COSMED GROUP INC,,325998
40.811223,-74.016843,GCP APPLIED TECHNOLOGIES INC,2133 85TH ST,NORTH BERGEN,HUDSON,NJ,7047,GCP APPLIED TECHNOLOGIES INC,GCP APPLIED TECHNOLOGIES INC,325998
40.83469,-74.084773,COSAN CHEMICAL CORP,400 14TH ST,CARLSTADT,BERGEN,NJ,7072,CAMBREX CORP,,325998
40.55201,-74.4036,TECHNICK PRODUCTS,1000 COOLIDGE ST,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,NA,NA,325998
40.576146,-74.395467,NOVILLE INC,124 CASE DR,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,NA,,325998
40.56851,-74.4231,PROSOCO INC,111 SNYDER RD,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,NA,,325998
40.563181,-74.421928,TECHNICK PRODUCTS INC,238 ST NICHOLAS AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,NA,NA,325998
40.719014,-74.160507,CHEM FLEUR/FIRMENICH,200 PULASKI ST,NEWARK,ESSEX,NJ,7105,FIRMENICH INC,,325998
40.735623,-74.126812,DELEET MERCHANDISING,26 BLANCHARD ST,NEWARK,ESSEX,NJ,7105,DELEET MERCHANDISING CORP,DELEET MERCHANDISING CORP,325998
40.711705,-74.130982,WITCO CORP,652 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,WITCO CORP,,325998
40.719227,-74.16405,FANCYHEAT CORP.,370-376 ADAMS ST,NEWARK,ESSEX,NJ,7114,NA,,325998
40.70473,-74.1941,OMG FIDELITY INC,470 FRELINGHUYSEN AVE,NEWARK,ESSEX,NJ,7114,OM GROUP INC,,325998
40.7162,-74.1706,SHAMROCK TECHNOLOGIES INC,299 PACIFIC ST,NEWARK,ESSEX,NJ,7114,NA,NA,325998
40.698484,-74.198242,WHITE CHEMICAL CORP,660 FRELINGHUYSEN AVE,NEWARK,ESSEX,NJ,7114,NA,,325998
40.90602,-74.1111,TRICON COLORS INC,25 CHOBOT LN,ELMWOOD PARK,BERGEN,NJ,7407,TRICON COLORS INC,,325998
40.940946,-74.155084,CALGON CORP,200 WAGARAW RD,HAWTHORNE,PASSAIC,NJ,7507,MERCK & CO INC,,325998
40.89787,-74.22146,UNGERER & CO,650 UNION BLD,TOTOWA,PASSAIC,NJ,7512,UNGERER & CO,,325998
40.934011,-74.161704,MOTOR CHEM INC,100 SIXTH AVE,PATERSON,PASSAIC,NJ,7524,,,325998
40.932294,-74.160527,SUBURBAN CHEMICAL CO,70 WAIT ST,PATERSON,PASSAIC,NJ,7524,NA,,325998
40.89829,-73.93958,TOYO COLOR AMERICA LLC,910 SYLVAN AVE,ENGLEWOOD CLIFFS,BERGEN,NJ,7632,TOYO INK INTERNATIONAL CORP,,325998
40.850943,-74.004212,OLIN HUNT SUBICORP,201 ROOSEVELT PL,PALISADES PARK,BERGEN,NJ,7650,OLIN CORP,,325998
40.242056,-74.246722,PRESTONE PRODUCTS CORP,250 HALLS MILL RD,FREEHOLD,MONMOUTH,NJ,7728,KIK CUSTOM PRODUCTS INC,KIK CUSTOM PRODUCTS INC,325998
40.967312,-74.776216,ARMORGUARD PRODUCTS INC,"RTE 603, 134 AIRPORT RD",ANDOVER,SUSSEX,NJ,7821,ARMORGUARD PRODUCTS INC,,325998
40.766246,-75.000105,AMERICAN MANUFACTURING INTERNATIONAL INC,11 FOUNDRY ST,OXFORD,WARREN,NJ,7863,NA,,325998
39.81874,-75.20501,ONDEO NALCO CO,1927 NOLTE DR,PAULSBORO,GLOUCESTER,NJ,8066,LEO HOLDING CO,,325998
39.843486,-75.232812,PAULSBORO PACKAGING INC.,301 MANTUA AVE,PAULSBORO,GLOUCESTER,NJ,8066,THE CLOROX CO,,325998
39.86041,-74.72463,COLONIAL CHEMICAL CO,78 CARRANZA RD,TABERNACLE,BURLINGTON,NJ,8088,ESS GROUP INC,ESS GROUP INC,325998
39.67047,-74.843393,AMERICAN FLUX & METAL LLC,352 FLEMING PIKE,HAMMONTON,CAMDEN,NJ,8037,NA,NA,325998
40.24416,-74.72223,SAN JUAN INTL INC,27 INDUSTRIAL DR,TRENTON,MERCER,NJ,8619,NA,,325998
40.525194,-74.319432,LANXESS SOLUTIONS US INC (FORMERLY CHEMTURA),1020 KING GEORGES POST RD,FORDS,MIDDLESEX,NJ,8863,LANXESS CORP,LANXESS CORP,325998
40.515721,-74.324988,PMC SPECIALTIES INC,20 INDUSTRIAL AVE,FORDS,MIDDLESEX,NJ,8863,PMC INC,,325998
40.695718,-75.201813,GULCO INC,1 RIVERSIDE WAY,PHILLIPSBURG,WARREN,NJ,8865,NA,,325998
40.480582,-74.49998,FANCYHEAT CORP,40 VERONICA AVE,SOMERSET,SOMERSET,NJ,8873,NA,NA,325998
40.60482,-74.71343,AQUATEC CHEMICAL INTERNATIONAL INC,175 MEISTER AVE,SOMERVILLE,SOMERSET,NJ,8876,NA,,325998
40.59838,-74.70929,AGILEX FLAVORS & FRAGRANCES,130 INDUSTRIAL PKWY,SOMERVILLE,SOMERSET,NJ,8876,NA,NA,325998
40.48325,-74.51048,AGILEX FLAVORS & FRAGRANCES,20 ROOSEVELT AVE,SOMERSET,SOMERSET,NJ,8873,NA,NA,325998
40.818013,-73.957177,OLIN CORP OLIN WATER SERVICES,608 W 132ND ST,NEW YORK,NEW YORK,NY,10027,OLIN CORP,,325998
41.11764,-73.99362,U.S. POLYCHEMICAL,584 CHESTNUT RIDGE RD,CHESTNUT RIDGE,ROCKLAND,NY,10977,NA,,325998
40.741149,-73.94723,COSMOPOLITON CHEMICAL CO,50-23 23RD ST,LONG ISLAND CITY,QUEENS,NY,11101,METRO GROUP INC,METRO GROUP INC,325998
40.752189,-73.948748,GOLDSMITH & SONS DISPLAY INC.,10-09 43RD AVE,LONG ISLAND CITY,QUEENS,NY,11101,NA,,325998
40.742882,-73.942632,J MANHEIMER INC,47-22 PEARSON PL,LONG ISLAND CITY,QUEENS,NY,11101,NA,,325998
40.64758,-73.56966,ROHM & HAAS ELECTRONIC MATERIALS LLC,272 BUFFALO AVE,FREEPORT,NASSAU,NY,11520,ROHM & HAAS CO,,325998
40.75736,-73.55709,UTILITY MFG CO INC,700 MAIN ST,WESTBURY,NASSAU,NY,11590,NA,,325998
40.81193,-73.23323,CHEMTRONICS INC,681 OLD WILLETS PATH,HAUPPAUGE,SUFFOLK,NY,11788,NA,,325998
43.00831,-74.37283,R H CROWN CO INC,100 N MARKET ST,JOHNSTOWN,FULTON,NY,12095,NA,NA,325998
43.01734,-74.36144,WELLS CHEMICAL CO INC,251 N COMRIE AVE,JOHNSTOWN,FULTON,NY,12095,NA,,325998
42.73731,-73.70793,AQUA CLEAR INDUSTRIES LLC,2550 9TH AVE,WATERVLIET,ALBANY,NY,12189,NA,,325998
42.67421,-73.73681,SURPASS CHEMICAL CO INC,1254 BROADWAY,ALBANY,ALBANY,NY,12204,SURPASS CHEMICAL CO INC,SURPASS CHEMICAL CO INC,325998
42.665556,-73.740833,SURPASS CHEMICAL CO,3 BRIDGE ST,ALBANY,ALBANY,NY,12204,SURPASS CHEMICAL CO INC,SURPASS CHEMICAL CO INC,325998
42.69575,-73.81402,AQUA CLEAR INDUSTRIES INC,20 KAIRNES ST,ALBANY,ALBANY,NY,12205,NA,,325998
43.06354,-73.83611,AGROCHEM INC,26 FREEDOM WAY,SARATOGA SPRINGS,SARATOGA,NY,12866,AGROCHEM INC,AGROCHEM INC,325998
43.06354,-73.83611,GREENFIELD MANUFACTURING INC,25 FREEDOM WAY,SARATOGA SPRINGS,SARATOGA,NY,12866,NA,NA,325998
45.00184,-73.36305,VWR CHEMICALS LLC,3 LINCOLN BLVD,ROUSES POINT,CLINTON,NY,12979,VWR INTERNATIONAL LLC,VWR INTERNATIONAL LLC,325998
42.637684,-76.182114,HENKEL CORP,43 JAMES ST,HOMER,CORTLAND,NY,13077,HENKEL CORP,,325998
43.0806,-76.15919,COMPLETE PACKAGING SOLUTIONS LLC,935 E HIAWATHA BLVD,SYRACUSE,ONONDAGA,NY,13208,NC BRANDS LP,NC BRANDS LP,325998
43.064937,-75.36767,INDIUM CORP OF AMERICA,36 ROBINSON RD,CLINTON,ONEIDA,NY,13323,INDIUM CORP OF AMERICA,INDIUM CORP OF AMERICA,325998
43.166,-75.38635,BONIDE PRODUCTS INC,6301 SUTLIFF RD,ORISKANY,ONEIDA,NY,13424,NA,,325998
43.15782,-75.37993,COVENTYA INC,132 CLEAR RD,ORISKANY,ONEIDA,NY,13424,COVENTYA INC,COVENTYA INC,325998
43.23366,-75.50437,GERMANIUM CORP OF AMERICA,5836 SUCCESS DR,ROME,ONEIDA,NY,13440,INDIUM CORP OF AMERICA,INDIUM CORP OF AMERICA,325998
43.09385,-75.25829,GERMANIUM CORP OF AMERICA,1634 LINCOLN AVE,UTICA,ONEIDA,NY,13502,INDIUM CORP OF AMERICA,INDIUM CORP OF AMERICA,325998
43.09309,-75.26018,INDIUM CORP OF AMERICA,1676 LINCOLN AVE,UTICA,ONEIDA,NY,13502,INDIUM CORP OF AMERICA,INDIUM CORP OF AMERICA,325998
43.09049,-75.18435,REMET PIC INC,301 TURNER STREET,UTICA,HERKIMER,NY,13501,REMET CORP,REMET CORP,325998
43.04848,-78.99699,ISLECHEM LLC,2801 LONG RD,GRAND ISLAND,ERIE,NY,14072,NA,NA,325998
42.918929,-78.833085,INNOVATIVE CHEMICAL CORP,711 NORTHLAND AVE,BUFFALO,ERIE,NY,14211,NA,,325998
42.92471,-78.898051,S.A. DAY BUFFALO FLUX FACILITY JOHNSON MANUFACTURING CO,1489 NIAGARA ST,BUFFALO,ERIE,NY,14213,NA,,325998
43.16446,-77.61377,FINGER LAKES CHEMICAL INC,418-424 ST. PAUL ST,ROCHESTER,MONROE,NY,14605,FINGER LAKES CHEMICAL INC,FINGER LAKES CHEMICAL INC,325998
40.564,-80.2159,THE LUBRIZOL CORP,"100 LEETSDALE INDUSTRIAL DR - BUILDINGS 72, 76, & 150",LEETSDALE,ALLEGHENY,PA,15056,BERKSHIRE HATHAWAY INC,BERKSHIRE HATHAWAY INC,325998
40.20693,-79.9406,ALLIED BLOCK IND INC,PINE ST,NEW EAGLE,WASHINGTON,PA,15067,NA,,325998
40.47782,-80.06202,MSSI INC,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,NA,,325998
40.521197,-79.847887,AFFIVAL INC,10 ANN ST BUILDING 12,OAKMONT,ALLEGHENY,PA,15139,DEGUSSA AG,,325998
40.492329,-80.079626,CALGON CARBON CORP NEVILLE ISLAND PLANT,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,KURARAY HOLDINGS LTD,KURARAY HOLDINGS LTD,325998
40.541116,-79.836366,LABCHEM INC,200 WILLIAM PITT WAY,PITTSBURGH,ALLEGHENY,PA,15238,NA,LABCHEM INC,325998
39.935428,-79.655915,FOSECO INC MOUNT BRADDOCK FACILITY,GREATER UNIONTOWN RTE 119,MOUNT BRADDOCK,FAYETTE,PA,15465,FOSECO INC,,325998
39.99321,-79.0444,BERKEBILE OIL CO INC,1216 RED BRANT RD,SOMERSET,SOMERSET,PA,15501,NA,NA,325998
40.142364,-79.027696,CHEMSTREAM INC,166 COMMERCE DR,STOYSTOWN,SOMERSET,PA,15563,CHEMSTREAM HOLDINGS,CHEMSTREAM HOLDINGS,325998
40.342565,-79.317309,PELIKAN INC TONER DEVELOPER DIV,1 IMAGING LN,DERRY,WESTMORELAND,PA,15627,PELIKAN INC,,325998
40.086747,-79.584597,UNIVAR - EVERSON PLANT,12 FEED MILL RD,EVERSON,FAYETTE,PA,15631,UNIVAR USA INC,UNIVAR USA INC,325998
40.757626,-80.122792,LABCHEM INC,1010 JACKSON'S POINTE CT,ZELIENOPLE,BUTLER,PA,16063,NA,NA,325998
40.850404,-80.273967,NALCO CO,125 NALCO WAY/RT 65,ELLWOOD CITY,BEAVER,PA,16117,ECOLAB INC,ECOLAB INC,325998
42.148092,-80.010875,BEMISS CONTRACTING,4201 BELL AVE,LAWRENCE PARK,ERIE,PA,16511,BEMIS CO INC,,325998
40.483572,-78.421852,SYNTHEX ORGANICS LLC,4601 CORTLAND AVE,ALTOONA,BLAIR,PA,16601,NA,NA,325998
40.78189,-77.89938,ATOTECH USA INC,500 SCIENCE PARK RD,STATE COLLEGE,CENTRE,PA,16803,ELF ATOCHEM NA INC,,325998
39.818601,-76.6872,BIMAX INC,158 INDUSTRIAL RD,GLEN ROCK,YORK,PA,17327,NA,NA,325998
39.8598,-76.15299,STONER INC,1070 ROBERT FULTON HWY,QUARRYVILLE,LANCASTER,PA,17566,NA,NA,325998
41.12135,-77.4376,WSP SOLVAY GROUP,400 W BROWN ST,CASTANEA,CLINTON,PA,17726,SOLVAY HOLDING INC,SOLVAY HOLDING INC,325998
